Customer ID,Subscription Length (Months),Customer Satisfaction Score (1-10),Daily Watch Time (Hours),Engagement Rate (1-10),Device Used Most Often,Genre Preference,Region,Payment History (On-Time/Delayed),Subscription Plan,Churn Status (Yes/No),Support Queries Logged,Age,Monthly Income ($),Promotional Offers Used,Number of Profiles Created
2100,31,9,1.54,10,Smart TV,Comedy,Europe,On-Time,Basic,Yes,3,53,7935,Yes,4
2101,54,8,5.51,7,Smart TV,Comedy,Africa,On-Time,Standard,No,5,45,1208,No,4
2102,33,2,5.16,10,Smart TV,Comedy,Europe,On-Time,Premium,Yes,8,67,3445,Yes,5
2103,51,6,4.25,6,Mobile,Comedy,Asia,On-Time,Standard,Yes,5,20,8753,Yes,4
2104,25,8,3.94,1,Tablet,Drama,Europe,On-Time,Basic,No,5,49,5322,No,2
2105,50,3,5.12,8,Laptop,Comedy,North America,Delayed,Standard,No,3,61,7140,No,5
2106,29,4,4.34,6,Tablet,Romance,Africa,Delayed,Premium,Yes,5,61,4110,No,2
2107,14,2,3.84,6,Laptop,Action,South America,On-Time,Basic,No,1,59,8058,No,2
2108,27,2,5.36,4,Laptop,Action,Asia,Delayed,Basic,No,5,23,8568,No,5
2109,4,4,4.45,5,Mobile,Comedy,Africa,On-Time,Basic,Yes,8,50,5000,Yes,5
2110,46,7,5.53,8,Mobile,Comedy,Asia,Delayed,Basic,No,8,33,3382,Yes,1
2111,47,8,4.86,7,Smart TV,Comedy,North America,On-Time,Premium,No,8,54,1002,No,5
2112,39,5,2.05,9,Laptop,Romance,Africa,On-Time,Standard,Yes,0,66,4497,No,1
2113,4,5,2.81,4,Smart TV,Action,Oceania,Delayed,Premium,Yes,8,62,4078,Yes,2
2114,22,10,5.77,4,Tablet,Drama,Africa,Delayed,Standard,Yes,9,63,3226,Yes,4
2115,23,4,0.5,1,Mobile,Comedy,Asia,Delayed,Standard,No,0,60,8759,No,3
2116,3,7,4.41,6,Tablet,Comedy,North America,Delayed,Basic,No,6,65,8963,Yes,5
2117,59,4,3.6,2,Smart TV,Drama,Oceania,On-Time,Premium,No,4,46,9080,No,3
2118,57,7,0.5,9,Mobile,Romance,Asia,On-Time,Basic,Yes,3,33,6389,Yes,1
2119,57,9,1.29,10,Laptop,Drama,Asia,On-Time,Basic,No,9,33,9004,Yes,1
2120,54,8,0.51,9,Tablet,Sci-fi,South America,On-Time,Standard,Yes,7,24,6200,Yes,1
2121,3,6,2.52,2,Mobile,Comedy,Oceania,Delayed,Standard,No,7,62,7938,No,2
2122,51,3,0.47,8,Tablet,Action,Africa,On-Time,Standard,Yes,0,39,8016,Yes,3
2123,23,9,2.47,10,Laptop,Comedy,South America,Delayed,Basic,Yes,0,39,1988,No,4
2124,10,8,5.51,5,Mobile,Drama,Europe,Delayed,Basic,Yes,9,27,9553,Yes,5
2125,35,4,5.02,1,Smart TV,Action,Europe,Delayed,Premium,Yes,10,46,6951,Yes,2
2126,17,1,3.91,5,Laptop,Action,Oceania,Delayed,Premium,Yes,1,66,7645,Yes,2
2127,58,1,0.54,9,Tablet,Comedy,Europe,On-Time,Premium,No,3,60,9809,No,3
2128,44,9,3.17,3,Tablet,Comedy,Africa,On-Time,Standard,Yes,8,23,2573,No,5
2129,22,10,1.99,4,Smart TV,Drama,Asia,Delayed,Premium,No,3,39,8983,Yes,3
2130,13,5,2.9,6,Tablet,Comedy,Asia,Delayed,Premium,Yes,10,37,5891,Yes,3
2131,15,10,5.98,7,Laptop,Drama,Europe,On-Time,Standard,Yes,2,54,7630,Yes,4
2132,15,3,0.65,7,Tablet,Drama,Oceania,On-Time,Premium,Yes,4,23,2834,No,4
2133,46,1,3.58,5,Smart TV,Romance,Africa,On-Time,Standard,No,2,20,5842,Yes,5
2134,5,1,1.96,5,Laptop,Action,Africa,Delayed,Basic,Yes,10,55,8978,Yes,4
2135,51,8,0.87,8,Laptop,Comedy,Oceania,On-Time,Premium,Yes,5,59,3455,No,5
2136,31,8,0.35,2,Laptop,Comedy,North America,On-Time,Standard,Yes,6,68,8995,Yes,3
2137,16,4,0.18,7,Smart TV,Comedy,Europe,Delayed,Standard,No,1,51,1863,No,1
2138,43,7,0.99,8,Tablet,Sci-fi,North America,Delayed,Standard,No,4,22,7176,No,3
2139,2,9,1.9,2,Tablet,Comedy,Oceania,Delayed,Premium,No,4,57,2953,No,5
2140,3,9,0.42,7,Smart TV,Action,Africa,On-Time,Standard,No,2,20,7377,No,5
2141,33,6,5.81,5,Smart TV,Drama,North America,Delayed,Standard,Yes,4,29,9377,No,3
2142,26,9,4.49,1,Laptop,Drama,North America,On-Time,Standard,No,0,70,9345,No,5
2143,28,5,0.69,7,Mobile,Drama,North America,On-Time,Premium,No,2,42,8125,No,1
2144,1,9,0.59,6,Laptop,Drama,Asia,On-Time,Standard,Yes,0,55,7250,No,3
2145,36,3,2.6,6,Mobile,Comedy,North America,Delayed,Basic,No,10,18,9216,Yes,5
2146,6,7,2.84,4,Tablet,Action,South America,Delayed,Basic,No,8,24,4676,No,3
2147,49,1,3.73,6,Laptop,Romance,South America,On-Time,Standard,Yes,5,34,1928,No,3
2148,17,9,5.85,5,Tablet,Drama,Asia,Delayed,Premium,Yes,8,19,1551,No,4
2149,36,1,3.68,10,Tablet,Comedy,Asia,Delayed,Standard,No,8,63,6650,Yes,3
2150,56,9,3.01,7,Tablet,Romance,Asia,Delayed,Premium,No,0,38,4195,No,2
2151,22,6,5.52,2,Tablet,Comedy,Asia,On-Time,Premium,No,10,47,7531,Yes,4
2152,30,1,4.69,1,Laptop,Drama,Africa,Delayed,Premium,No,4,45,8092,Yes,2
2153,23,10,0.17,1,Mobile,Romance,Oceania,On-Time,Standard,No,3,63,5451,Yes,4
2154,17,4,3.86,2,Smart TV,Sci-fi,Asia,Delayed,Standard,Yes,7,26,3615,No,5
2155,7,8,1.3,2,Smart TV,Action,Oceania,Delayed,Premium,Yes,1,62,1537,No,4
2156,52,7,3.47,2,Tablet,Romance,North America,On-Time,Premium,No,9,25,4600,Yes,4
2157,60,7,5.33,6,Laptop,Comedy,North America,On-Time,Premium,No,4,64,5312,Yes,1
2158,16,6,1,9,Tablet,Comedy,North America,Delayed,Standard,Yes,8,22,2381,Yes,3
2159,37,5,3.09,3,Tablet,Comedy,Europe,On-Time,Standard,Yes,4,26,7927,Yes,1
2160,11,7,4.52,2,Laptop,Comedy,North America,On-Time,Premium,Yes,10,18,2473,Yes,1
2161,43,5,4.14,9,Mobile,Action,Oceania,Delayed,Basic,No,8,54,4526,No,3
2162,15,3,2.27,2,Smart TV,Sci-fi,Oceania,Delayed,Standard,Yes,3,69,1853,No,2
2163,2,7,1.27,4,Smart TV,Sci-fi,Europe,On-Time,Premium,Yes,6,50,5324,Yes,4
2164,36,9,2.55,10,Mobile,Romance,Oceania,Delayed,Standard,Yes,1,44,5074,Yes,5
2165,10,7,3.67,9,Mobile,Drama,South America,On-Time,Premium,Yes,3,36,4328,No,4
2166,24,5,5.29,8,Tablet,Drama,South America,Delayed,Premium,No,9,38,5884,No,4
2167,13,5,0.44,2,Laptop,Action,Asia,On-Time,Premium,Yes,6,21,9410,No,3
2168,10,4,3.74,6,Smart TV,Comedy,South America,On-Time,Standard,No,7,55,4649,Yes,1
2169,45,1,4.15,10,Smart TV,Action,Africa,Delayed,Basic,Yes,0,42,7481,No,2
2170,11,10,3.77,6,Tablet,Sci-fi,South America,On-Time,Basic,Yes,3,67,9969,Yes,5
2171,35,7,1.2,1,Laptop,Romance,South America,Delayed,Premium,Yes,7,26,2630,No,1
2172,20,9,2.35,3,Smart TV,Drama,South America,On-Time,Basic,No,5,30,7382,No,3
2173,7,3,2.4,10,Laptop,Drama,Europe,Delayed,Standard,No,9,41,6548,No,2
2174,35,2,3.44,6,Laptop,Action,Asia,On-Time,Premium,No,6,53,5574,No,5
2175,49,6,1.5,8,Mobile,Action,Oceania,Delayed,Basic,No,2,64,7290,No,1
2176,43,10,1.39,10,Tablet,Action,Asia,Delayed,Standard,Yes,4,40,8359,Yes,1
2177,5,4,4.81,9,Laptop,Action,North America,On-Time,Premium,Yes,2,55,9854,Yes,3
2178,38,4,4.34,2,Mobile,Sci-fi,Europe,On-Time,Standard,No,7,37,5610,Yes,1
2179,37,8,5.91,6,Smart TV,Action,Asia,On-Time,Premium,Yes,0,44,3060,No,4
2180,54,5,4.23,9,Tablet,Drama,Europe,Delayed,Standard,No,3,39,2739,Yes,4
2181,18,9,1.58,8,Laptop,Sci-fi,Africa,On-Time,Premium,No,4,26,2171,Yes,1
2182,56,1,5.83,7,Mobile,Comedy,North America,Delayed,Premium,Yes,0,46,3637,Yes,5
2183,57,1,3.53,5,Laptop,Action,Europe,On-Time,Basic,No,4,60,6039,Yes,4
2184,3,9,3.14,8,Tablet,Action,Asia,Delayed,Premium,No,5,29,1911,No,2
2185,13,9,2.86,3,Mobile,Romance,Africa,On-Time,Basic,No,9,67,2754,Yes,1
2186,46,8,1.65,9,Smart TV,Drama,North America,Delayed,Standard,Yes,3,64,8121,Yes,2
2187,37,10,4.22,6,Laptop,Action,Oceania,Delayed,Basic,Yes,1,68,5452,Yes,4
2188,53,10,2.71,5,Tablet,Drama,Africa,Delayed,Basic,Yes,8,32,1275,No,3
2189,18,3,4.24,6,Tablet,Comedy,Asia,On-Time,Premium,Yes,3,50,6715,No,3
2190,19,10,1.77,3,Mobile,Sci-fi,South America,Delayed,Standard,No,10,19,2323,Yes,3
2191,32,9,1.51,7,Tablet,Romance,Europe,Delayed,Basic,No,0,48,4379,Yes,3
2192,12,5,1.21,7,Mobile,Drama,Africa,On-Time,Basic,Yes,10,44,2024,No,4
2193,54,1,5.59,2,Smart TV,Action,South America,Delayed,Basic,Yes,10,59,5758,Yes,4
2194,50,10,2.06,7,Mobile,Action,Oceania,Delayed,Basic,No,2,69,5845,Yes,3
2195,57,10,3.68,2,Smart TV,Comedy,Africa,Delayed,Premium,Yes,5,18,9017,Yes,1
2196,4,9,0.18,2,Smart TV,Comedy,North America,Delayed,Standard,Yes,7,54,4421,No,2
2197,49,10,5.32,3,Tablet,Romance,Africa,On-Time,Premium,No,8,42,1077,Yes,3
2198,23,5,2.55,10,Mobile,Romance,Oceania,Delayed,Standard,Yes,7,24,8468,No,5
2199,4,8,5.35,3,Smart TV,Drama,Oceania,Delayed,Premium,Yes,3,28,1057,No,2
2200,46,4,1.4,6,Laptop,Comedy,South America,Delayed,Standard,No,0,29,1393,No,1
2201,8,8,3.5,9,Smart TV,Drama,Asia,On-Time,Premium,Yes,3,55,8708,Yes,4
2202,47,8,5.05,2,Tablet,Romance,North America,Delayed,Standard,No,1,61,7522,No,5
2203,43,8,3.31,2,Mobile,Comedy,South America,Delayed,Standard,Yes,2,24,6547,Yes,4
2204,7,7,0.47,8,Mobile,Romance,South America,Delayed,Premium,No,3,36,3647,Yes,1
2205,1,4,3.2,1,Tablet,Sci-fi,Asia,On-Time,Premium,Yes,5,54,1532,Yes,4
2206,30,8,4.74,10,Smart TV,Drama,South America,On-Time,Premium,Yes,6,47,3533,No,3
2207,9,9,0.46,9,Mobile,Action,North America,On-Time,Standard,Yes,3,52,3645,No,2
2208,59,5,5.32,4,Smart TV,Sci-fi,South America,On-Time,Basic,Yes,4,66,4549,No,4
2209,58,1,5,8,Smart TV,Romance,Oceania,On-Time,Premium,Yes,0,58,1686,No,2
2210,50,10,2.64,1,Mobile,Action,Europe,Delayed,Standard,Yes,10,21,3147,No,4
2211,42,8,3.86,10,Tablet,Romance,Asia,Delayed,Premium,Yes,2,39,5253,No,5
2212,23,9,5.31,5,Laptop,Romance,South America,Delayed,Premium,Yes,2,64,7019,Yes,2
2213,19,8,5.35,1,Mobile,Comedy,Africa,On-Time,Premium,No,6,30,8018,Yes,1
2214,32,7,5.3,5,Tablet,Sci-fi,South America,On-Time,Basic,No,0,36,4102,No,3
2215,7,2,1.03,7,Tablet,Romance,Asia,On-Time,Premium,No,9,62,8298,No,3
2216,16,1,5.17,5,Laptop,Drama,Oceania,On-Time,Premium,No,10,42,5413,Yes,3
2217,19,3,5.24,4,Mobile,Romance,Africa,On-Time,Standard,Yes,1,67,4114,Yes,3
2218,41,9,4.05,9,Laptop,Action,South America,On-Time,Premium,Yes,7,23,3502,No,2
2219,51,4,0.98,6,Laptop,Drama,South America,Delayed,Standard,No,0,28,8722,No,1
2220,6,3,1.69,3,Laptop,Sci-fi,South America,Delayed,Standard,No,3,41,5823,No,4
2221,33,10,1.84,2,Smart TV,Drama,Asia,Delayed,Standard,No,1,44,1229,No,4
2222,58,9,2.63,6,Tablet,Action,Africa,Delayed,Premium,Yes,9,31,6561,No,3
2223,22,9,4.75,9,Smart TV,Drama,Europe,Delayed,Standard,Yes,5,55,3694,Yes,2
2224,4,9,0.83,2,Mobile,Action,North America,On-Time,Premium,No,5,49,1709,Yes,1
2225,44,10,4.05,6,Laptop,Sci-fi,Europe,On-Time,Basic,No,7,66,6928,No,5
2226,42,10,4.27,3,Tablet,Action,Europe,On-Time,Basic,No,4,38,5669,Yes,5
2227,25,5,0.39,1,Tablet,Action,Oceania,On-Time,Premium,Yes,2,38,9977,No,4
2228,55,1,4.92,7,Mobile,Drama,Oceania,On-Time,Premium,No,1,32,3344,No,3
2229,45,10,4.36,4,Smart TV,Action,Asia,On-Time,Basic,No,0,61,2124,Yes,3
2230,2,3,0.19,10,Mobile,Comedy,Africa,On-Time,Basic,Yes,8,22,4766,Yes,4
2231,23,4,4.61,6,Tablet,Comedy,Africa,On-Time,Standard,Yes,4,31,7554,Yes,2
2232,60,5,2.77,4,Tablet,Comedy,Oceania,On-Time,Premium,No,0,54,1467,No,3
2233,18,2,4.39,10,Mobile,Romance,Europe,On-Time,Premium,Yes,2,65,7337,No,1
2234,40,8,5.38,4,Mobile,Comedy,Europe,On-Time,Basic,Yes,3,67,7259,No,1
2235,53,10,4.97,8,Smart TV,Sci-fi,Asia,On-Time,Premium,Yes,0,69,2338,Yes,3
2236,33,3,0.54,10,Tablet,Romance,Europe,Delayed,Basic,Yes,8,41,2359,No,2
2237,28,8,0.3,1,Smart TV,Sci-fi,Oceania,On-Time,Premium,Yes,7,46,7520,No,1
2238,10,2,4.26,7,Laptop,Romance,Oceania,On-Time,Basic,Yes,7,59,9045,Yes,3
2239,29,7,5.58,5,Laptop,Sci-fi,Africa,On-Time,Basic,No,7,62,5234,No,4
2240,3,8,4.7,6,Mobile,Sci-fi,North America,Delayed,Standard,No,8,50,7723,Yes,2
2241,13,5,4.91,2,Laptop,Comedy,Asia,Delayed,Premium,Yes,2,35,9773,No,2
2242,60,3,3.26,10,Mobile,Romance,Africa,Delayed,Premium,Yes,3,65,7029,Yes,1
2243,18,3,1.73,5,Laptop,Romance,Oceania,Delayed,Standard,Yes,5,53,5261,Yes,3
2244,24,6,3.79,1,Smart TV,Romance,North America,Delayed,Standard,Yes,6,58,3232,Yes,3
2245,3,1,4.45,8,Mobile,Sci-fi,Europe,Delayed,Standard,No,9,25,5871,No,1
2246,13,5,0.38,1,Tablet,Drama,South America,On-Time,Standard,Yes,5,28,4827,No,3
2247,31,3,4.24,4,Smart TV,Romance,South America,On-Time,Premium,Yes,4,47,5324,No,1
2248,14,6,5.03,2,Tablet,Sci-fi,Europe,Delayed,Standard,No,2,61,4711,No,2
2249,53,6,5.62,9,Tablet,Drama,Africa,Delayed,Standard,Yes,2,54,9241,No,1
2250,7,8,3.82,9,Laptop,Sci-fi,Africa,Delayed,Premium,No,6,57,7064,No,5
2251,12,9,1.32,5,Smart TV,Drama,South America,On-Time,Standard,No,2,31,3498,Yes,5
2252,28,5,3.01,3,Tablet,Sci-fi,North America,Delayed,Standard,Yes,2,64,9550,Yes,2
2253,36,9,4.16,8,Laptop,Action,North America,Delayed,Basic,Yes,1,35,7611,No,2
2254,30,9,5.6,6,Smart TV,Drama,South America,Delayed,Standard,No,4,22,9812,No,5
2255,28,6,2.73,7,Mobile,Action,Oceania,On-Time,Standard,No,1,33,1077,No,4
2256,55,7,5.77,7,Mobile,Romance,South America,Delayed,Basic,Yes,5,37,7155,No,5
2257,32,5,0.8,7,Laptop,Comedy,Asia,On-Time,Basic,Yes,4,32,5694,No,3
2258,20,10,1.22,3,Tablet,Romance,Asia,On-Time,Premium,Yes,9,45,2528,Yes,1
2259,33,5,2.68,5,Laptop,Comedy,South America,Delayed,Standard,Yes,6,36,4473,No,3
2260,47,2,2.46,6,Mobile,Romance,Asia,Delayed,Premium,No,2,58,8426,Yes,4
2261,8,3,0.95,3,Tablet,Sci-fi,Europe,Delayed,Premium,Yes,7,48,6932,Yes,5
2262,50,9,0.88,9,Tablet,Romance,Europe,Delayed,Standard,No,0,23,8786,No,5
2263,20,7,0.47,9,Mobile,Comedy,Oceania,Delayed,Premium,No,0,64,6739,No,4
2264,50,1,0.54,6,Laptop,Romance,Europe,Delayed,Standard,No,6,62,5635,Yes,2
2265,2,4,5.54,2,Mobile,Romance,South America,Delayed,Basic,No,1,69,9902,No,3
2266,48,9,1.88,6,Tablet,Action,Oceania,Delayed,Premium,Yes,2,31,7664,Yes,2
2267,7,3,1.07,1,Tablet,Comedy,South America,Delayed,Basic,Yes,7,35,5675,No,5
2268,26,8,4.17,2,Smart TV,Drama,Asia,Delayed,Premium,Yes,5,47,6554,Yes,3
2269,55,7,4.35,8,Mobile,Drama,North America,On-Time,Standard,Yes,1,42,6326,Yes,5
2270,27,6,4.48,4,Tablet,Comedy,Europe,On-Time,Premium,Yes,2,19,5732,Yes,2
2271,41,4,5.63,3,Mobile,Romance,Asia,Delayed,Standard,No,5,69,8802,No,2
2272,48,6,5.42,4,Smart TV,Romance,North America,On-Time,Standard,No,4,42,4104,No,1
2273,59,8,0.89,8,Laptop,Action,Asia,On-Time,Standard,Yes,4,45,8017,No,2
2274,46,10,0.98,9,Laptop,Drama,Europe,Delayed,Standard,No,8,35,7490,Yes,2
2275,21,8,1.14,8,Tablet,Comedy,North America,Delayed,Basic,No,0,35,5407,No,1
2276,39,2,0.2,9,Smart TV,Drama,Africa,On-Time,Standard,No,2,53,9861,No,1
2277,55,3,1.63,4,Tablet,Action,Asia,Delayed,Premium,No,9,36,6467,Yes,3
2278,3,8,2.31,8,Laptop,Action,Asia,Delayed,Basic,No,6,48,2178,Yes,2
2279,60,9,1.25,1,Smart TV,Drama,Asia,Delayed,Standard,Yes,7,28,6560,No,1
2280,22,6,0.75,7,Mobile,Comedy,South America,On-Time,Standard,Yes,3,57,4713,No,5
2281,48,1,0.61,1,Laptop,Comedy,North America,Delayed,Basic,No,9,70,4114,Yes,1
2282,48,8,2.89,3,Tablet,Comedy,Oceania,On-Time,Standard,Yes,10,58,8725,Yes,3
2283,55,10,3.99,10,Smart TV,Romance,Africa,On-Time,Premium,No,4,52,5299,Yes,1
2284,15,7,1.71,7,Mobile,Drama,Oceania,On-Time,Premium,No,8,45,9517,No,1
2285,46,9,0.34,5,Tablet,Drama,Europe,On-Time,Standard,No,6,37,3245,No,4
2286,47,10,5.47,6,Mobile,Action,Africa,Delayed,Standard,No,5,19,3750,Yes,3
2287,56,5,4.81,9,Tablet,Action,Africa,Delayed,Standard,Yes,8,52,5548,Yes,1
2288,48,4,5.77,10,Mobile,Sci-fi,North America,Delayed,Standard,Yes,8,22,6808,No,3
2289,17,6,4.27,10,Laptop,Drama,Oceania,Delayed,Premium,No,4,19,4892,Yes,1
2290,2,8,3.84,2,Smart TV,Action,Asia,On-Time,Premium,Yes,3,58,8938,No,1
2291,32,10,4.89,8,Smart TV,Comedy,Europe,Delayed,Premium,No,3,61,8368,No,1
2292,6,2,5.36,6,Smart TV,Drama,Europe,On-Time,Premium,Yes,7,62,5782,Yes,4
2293,35,8,2.6,3,Tablet,Comedy,Asia,On-Time,Basic,No,5,31,2794,No,2
2294,48,7,1.26,2,Laptop,Sci-fi,Asia,On-Time,Basic,No,10,27,1190,Yes,5
2295,9,1,0.58,10,Tablet,Romance,North America,Delayed,Premium,No,10,53,9682,No,1
2296,54,9,3.69,10,Tablet,Sci-fi,Asia,On-Time,Basic,Yes,6,55,2336,Yes,1
2297,32,4,4.73,1,Mobile,Action,Europe,Delayed,Premium,No,3,56,5109,No,4
2298,57,10,3.42,2,Mobile,Sci-fi,South America,On-Time,Premium,Yes,4,18,2709,Yes,2
2299,53,1,2.68,4,Tablet,Sci-fi,North America,Delayed,Premium,Yes,6,35,6626,No,4
2300,48,6,3.11,4,Laptop,Drama,Europe,Delayed,Standard,Yes,4,53,2382,Yes,3
2301,27,1,3.57,5,Smart TV,Action,Europe,Delayed,Basic,Yes,1,44,8130,No,5
2302,31,7,0.92,10,Mobile,Sci-fi,Asia,Delayed,Standard,No,9,70,7798,Yes,4
2303,55,8,3.1,8,Laptop,Action,South America,Delayed,Premium,No,0,38,3668,Yes,5
2304,18,2,3.43,3,Mobile,Drama,North America,On-Time,Basic,Yes,9,20,8460,No,1
2305,42,6,1.21,8,Mobile,Action,Oceania,Delayed,Standard,Yes,8,37,8665,No,3
2306,7,5,3.46,2,Mobile,Action,South America,On-Time,Standard,No,9,57,6399,No,5
2307,47,9,3.19,3,Tablet,Romance,Europe,Delayed,Premium,No,6,40,5966,No,4
2308,31,5,5.38,3,Laptop,Romance,South America,On-Time,Standard,No,1,38,6822,No,4
2309,18,7,1.5,7,Tablet,Action,Europe,Delayed,Basic,Yes,7,53,8737,Yes,3
2310,59,3,2.59,2,Smart TV,Drama,North America,On-Time,Basic,No,8,39,2616,No,2
2311,38,8,1.97,1,Mobile,Drama,Europe,On-Time,Premium,No,5,35,5211,Yes,1
2312,3,10,1.23,4,Smart TV,Action,North America,Delayed,Premium,No,9,38,5402,No,1
2313,15,1,5.4,8,Smart TV,Romance,Africa,Delayed,Standard,No,7,36,4317,Yes,2
2314,16,3,1.94,5,Laptop,Drama,Europe,On-Time,Basic,Yes,2,62,2606,Yes,2
2315,56,1,2.79,3,Tablet,Romance,Africa,On-Time,Basic,No,10,60,2249,No,1
2316,4,5,4.17,9,Smart TV,Comedy,Africa,On-Time,Basic,Yes,0,57,1250,Yes,1
2317,29,1,2.4,4,Mobile,Sci-fi,Europe,Delayed,Basic,Yes,4,26,3167,No,4
2318,51,10,0.41,4,Mobile,Drama,Africa,On-Time,Basic,Yes,0,56,6866,Yes,5
2319,59,5,3.95,9,Tablet,Drama,South America,Delayed,Standard,Yes,6,31,5030,Yes,2
2320,41,1,1.97,7,Tablet,Action,Asia,Delayed,Premium,No,5,56,7239,No,3
2321,6,2,2.47,8,Tablet,Drama,South America,On-Time,Basic,No,2,59,9476,No,4
2322,56,10,3.55,5,Smart TV,Action,Europe,On-Time,Premium,Yes,1,68,1946,No,4
2323,30,4,5.68,4,Laptop,Action,Europe,On-Time,Standard,No,5,18,3532,Yes,2
2324,23,1,2.74,9,Laptop,Drama,South America,Delayed,Basic,No,9,21,3524,No,4
2325,56,3,4.22,3,Laptop,Romance,Africa,Delayed,Basic,Yes,1,61,6471,No,1
2326,35,10,5.19,6,Laptop,Comedy,Oceania,Delayed,Premium,Yes,1,29,2170,Yes,2
2327,14,8,5.42,7,Laptop,Sci-fi,North America,Delayed,Premium,Yes,2,61,8912,No,4
2328,60,1,4.77,9,Laptop,Action,Asia,Delayed,Basic,No,1,64,3143,No,5
2329,37,3,5.35,1,Smart TV,Romance,North America,On-Time,Premium,Yes,9,64,3338,Yes,5
2330,58,4,3.62,8,Mobile,Sci-fi,Africa,Delayed,Standard,No,2,51,6070,No,3
2331,47,5,0.93,5,Smart TV,Comedy,Asia,On-Time,Basic,No,0,29,8087,No,4
2332,47,1,4.47,10,Tablet,Comedy,South America,Delayed,Basic,No,4,70,7220,Yes,2
2333,40,7,1.35,10,Laptop,Action,Africa,On-Time,Premium,No,0,29,8120,Yes,3
2334,3,3,3.26,3,Laptop,Comedy,South America,On-Time,Standard,No,6,36,8682,Yes,3
2335,49,6,5.3,7,Smart TV,Romance,Africa,Delayed,Basic,Yes,10,51,7813,No,2
2336,32,8,0.12,2,Tablet,Romance,Europe,Delayed,Premium,No,8,70,9763,No,2
2337,59,5,2.65,6,Smart TV,Action,South America,On-Time,Premium,Yes,1,37,2364,Yes,2
2338,35,1,2.86,2,Tablet,Drama,South America,Delayed,Basic,Yes,1,52,4312,Yes,5
2339,58,5,4.05,8,Tablet,Comedy,Europe,On-Time,Basic,Yes,6,39,8936,Yes,3
2340,46,8,0.03,4,Tablet,Comedy,North America,On-Time,Premium,Yes,7,36,5706,No,5
2341,8,8,1.92,1,Smart TV,Action,Asia,On-Time,Basic,Yes,5,26,7065,No,4
2342,26,7,4.52,4,Mobile,Comedy,Africa,On-Time,Standard,Yes,10,47,9070,No,2
2343,29,4,2.52,5,Laptop,Sci-fi,Europe,On-Time,Basic,Yes,9,62,5248,Yes,2
2344,42,10,4.99,8,Mobile,Comedy,Asia,On-Time,Basic,No,8,38,4013,No,1
2345,16,5,5.5,3,Mobile,Comedy,South America,Delayed,Premium,No,10,67,5770,Yes,1
2346,2,6,3.56,2,Laptop,Romance,Europe,Delayed,Premium,No,3,46,1933,No,4
2347,26,3,2.2,4,Smart TV,Romance,Asia,On-Time,Premium,Yes,8,46,4896,No,5
2348,30,9,5.84,6,Smart TV,Comedy,Europe,On-Time,Standard,No,6,51,9741,Yes,3
2349,44,4,3.65,7,Tablet,Romance,Asia,On-Time,Standard,No,9,30,1716,No,3
2350,7,4,3.75,3,Mobile,Sci-fi,South America,Delayed,Basic,Yes,9,19,1740,Yes,4
2351,54,4,1.97,5,Tablet,Comedy,Europe,On-Time,Standard,Yes,6,28,3491,Yes,4
2352,26,1,5.63,3,Smart TV,Action,Asia,On-Time,Basic,No,8,51,2049,No,2
2353,52,5,1.14,5,Tablet,Sci-fi,Asia,Delayed,Standard,Yes,9,42,8733,No,3
2354,31,9,2.57,9,Mobile,Romance,Europe,On-Time,Standard,Yes,8,30,6657,Yes,3
2355,8,8,4.03,6,Laptop,Sci-fi,Oceania,On-Time,Standard,Yes,9,61,4010,No,2
2356,5,10,0.51,9,Smart TV,Action,Asia,On-Time,Basic,Yes,9,56,8407,Yes,3
2357,27,9,3.02,3,Tablet,Action,Africa,On-Time,Basic,No,3,55,8741,No,3
2358,1,7,1.3,5,Mobile,Sci-fi,Oceania,Delayed,Standard,No,1,24,4067,No,2
2359,27,9,4.63,7,Laptop,Drama,Oceania,Delayed,Standard,Yes,10,65,3838,Yes,5
2360,37,8,1.67,10,Laptop,Comedy,Asia,On-Time,Basic,Yes,2,39,7193,No,4
2361,55,10,3.07,6,Tablet,Sci-fi,South America,On-Time,Premium,Yes,1,46,2328,No,5
2362,20,4,4.02,5,Mobile,Sci-fi,Oceania,On-Time,Standard,No,2,53,1834,Yes,5
2363,2,4,3.4,4,Mobile,Action,Africa,Delayed,Premium,No,8,18,3158,No,2
2364,24,8,4.12,1,Laptop,Action,Oceania,Delayed,Basic,No,7,30,1669,No,5
2365,30,10,1.16,9,Laptop,Romance,Asia,On-Time,Premium,Yes,10,35,2803,Yes,2
2366,23,9,0.01,2,Mobile,Drama,Asia,Delayed,Basic,No,2,19,8724,Yes,4
2367,7,10,4.43,8,Mobile,Action,Oceania,Delayed,Premium,Yes,6,47,4663,No,5
2368,55,7,3.19,10,Smart TV,Comedy,Asia,On-Time,Standard,No,1,63,1520,Yes,4
2369,3,2,3.42,7,Tablet,Action,Oceania,On-Time,Premium,No,10,68,8326,Yes,1
2370,28,7,3.49,10,Laptop,Sci-fi,Africa,On-Time,Basic,Yes,2,22,8783,Yes,5
2371,11,6,2.53,4,Tablet,Romance,Asia,On-Time,Premium,No,7,64,3253,No,5
2372,39,8,1.34,6,Laptop,Drama,South America,On-Time,Premium,Yes,6,50,3495,No,3
2373,32,2,2.81,7,Smart TV,Comedy,Europe,On-Time,Basic,No,4,35,5786,No,3
